,id,title,url
118,1571009,"With two weeks left to vote, see the interiors projects winning in the Dezeen Awards 2020 public vote",https://www.dezeen.com/2020/09/29/vote-interiors-projects-dezeen-awards-2020-public-vote/
119,1570411,Studio VDGA lines office in India with curving walls of honeycomb cardboard,https://www.dezeen.com/2020/09/29/studio-vdga-lines-office-in-india-with-curving-walls-of-honeycomb-cardboard/
120,1570421,"Old nylon factory converted into ""cathedral-like"" office space",https://www.dezeen.com/2020/09/28/kb-building-factory-hofmandujardin-offices-netherlands/
121,1570216,"Four Pillars Laboratory in Sydney is a ""sanctuary"" for gin enthusiasts",https://www.dezeen.com/2020/09/28/four-pillars-laboratory-bar-interiors-cosy-sydney/
122,1570638,"The Maker Hotel in Hudson channels ""old-world bohemian glamour""",https://www.dezeen.com/2020/09/27/the-maker-hotel-interiors-new-york-hudson/
123,1566315,"Rattan yoga pods create ""space of captivating calmness"" for studio in Bangkok",https://www.dezeen.com/2020/09/27/rattan-yoga-studio-bangkok-vikasa-enter-projects-asia/
124,1570325,Edinburgh College of Art's interior design students imagine cultural centres for their city,https://www.dezeen.com/2020/09/25/eca-edinburgh-college-of-art-interiors-graduates-school-shows/
125,1569915,Apartment on the Belgian coast balances natural and industrial materials,https://www.dezeen.com/2020/09/24/belgium-apartment-interiors-minimal/
126,1569451,Seven wooden kitchens that offer a different take on timber,https://www.dezeen.com/2020/09/24/wooden-kitchen-design-interiors-timber/
127,1390127,Thomas Juul-Hansen opts for earthy tones in Bangkok's Scope Langsuan apartments,https://www.dezeen.com/2020/09/24/thomas-juul-hansen-bangkok-scope-langsuan-apartments/
128,1569742,Patagonia granite and wooden logs decorate Off-White's first store in Milan,https://www.dezeen.com/2020/09/23/off-white-milan-store-via-verri/
129,1569500,Ortraum Architects builds timber music studio beside house in Helsinki,https://www.dezeen.com/2020/09/23/ortraum-architects-12-studio-helsinki-architecture/
130,1568529,Grey shades permeate interiors of Austria's Clemens Strobl winery,https://www.dezeen.com/2020/09/22/clemens-strobl-winery-interiors-austria/
131,1568173,New York clothing store Nanamica is designed like a Japanese house,https://www.dezeen.com/2020/09/21/nanamica-new-york-store-taichi-kuma/
132,1569227,Horticus creates modular indoor living wall,https://www.dezeen.com/2020/09/21/horticus-modular-indoor-living-wall/
133,1567945,Linehouse uses typically urban materials inside Xiamen's JNBY store,https://www.dezeen.com/2020/09/21/jnby-shop-interiors-concrete-china/
134,1565948,Architect John Wardle renovates his own house in Australia,https://www.dezeen.com/2020/09/21/john-wardle-architects-kew-residence-house-renovation-australia/
135,1568662,Alice D'Andrea creates industrial coffee roastery in Vancouver steel foundry,https://www.dezeen.com/2020/09/19/alice-dandrea-creates-industrial-coffee-roastery-in-vancouver-steel-foundry/
136,1565815,Robert Gutowski Architects designs minimal church interior in response to changes in modern worship,https://www.dezeen.com/2020/09/19/robert-gutowski-architects-hungary-church/
137,1568297,Maison François brasserie in London takes cues from Ricardo Bofill's architecture,https://www.dezeen.com/2020/09/18/maison-francois-restaurant-interiors-john-whelan/
138,1568140,Rapt Studio fashions soothing interiors for Goop HQ in Santa Monica,https://www.dezeen.com/2020/09/17/goop-office-interiors-california-rapt-studio/
139,1567744,Sella Concept brings retro feel to Sister Jane Townhouse in London,https://www.dezeen.com/2020/09/16/sister-jane-townhouse-london-shop-interiors/
140,1567145,Dreamscapes & Artificial Architecture book editor selects five favourite 3D artists,https://www.dezeen.com/2020/09/15/dreamscapes-artificial-architecture-renderings-gestalten-book/
141,1566361,Integrated Field decorates children's hospital in Thailand with slides and a pool,https://www.dezeen.com/2020/09/13/integrated-field-ekh-childrens-hospital-thailand-interiors/
142,1564955,Birch hotel by Red Deer takes over an 18th-century English mansion,https://www.dezeen.com/2020/09/13/birch-hotel-interiors-uk-red-deer/
143,1564910,French interior designer Christian Liaigre dies aged 77,https://www.dezeen.com/2020/09/08/christian-liaigre-obituary-interior-design/
144,1565214,Brave Ground named Colour of the Year for 2021,https://www.dezeen.com/2020/09/08/brave-ground-dulux-colour-year-2021/
145,1564446,Plaster walls of Jaffa Roofhouse imbue apartment with history and warmth,https://www.dezeen.com/2020/09/07/jaffa-roofhouse-gitai-architects-israel/
146,1564315,Arched precast concrete panels form North Perth House by Nic Brunsdon,https://www.dezeen.com/2020/09/07/north-perth-house-architecture-concrete-arches/
147,1564093,O shop in Chengdu is a lifestyle store by day and a bar by night,https://www.dezeen.com/2020/09/06/o-shop-interiors-bars-chengdu-office-aio/
148,1563545,Bureau de Change inserts bronze lift into 1920s art deco office block,https://www.dezeen.com/2020/09/04/bronze-lift-gaslight-office-interiors-london/
149,1561676,Thomas Heatherwick and Ab Rogers to speak at virtual Workplace Wellbeing by Design conference,https://www.dezeen.com/2020/09/03/workplace-wellbeing-by-design-event/
150,1562988,The Olive Houses are off-grid retreats hidden in Mallorca's mountains,https://www.dezeen.com/2020/09/03/olive-houses-off-grid-architecture-spain/
151,1562657,"Norm Architects balances ""richness and restraint"" in refresh of Alsterhaus' menswear department",https://www.dezeen.com/2020/09/02/alsterhaus-menswear-department-store-interiors-minimal/
152,1562081,Dutch Invertuals designs Tiny Offices from corrugated aluminium plates,https://www.dezeen.com/2020/09/01/dutch-invertual-tiny-offices-corrugated-aluminium-droomparken/
153,1562225,Decada Muebles spotlights local craft inside Mexico's Escondido Oaxaca Hotel,https://www.dezeen.com/2020/09/01/escondido-oaxaca-hotel-interiors-mexico/
154,1559939,Seven dental clinics designed to take the pain out of check ups,https://www.dezeen.com/2020/08/30/seven-dental-clinics-designed-pain-out-of-check-ups/
155,1561496,Luigi Rosselli Architects creates wave-like facade for Bondi Bombora house in Sydney,https://www.dezeen.com/2020/08/30/bondi-bombora-house-architecture-sydney/
156,1561919,Clothing racks move along wheeled tracks in Los Angeles athletic store Reigning Champ,https://www.dezeen.com/2020/08/29/reigning-champ-peter-cardew-los-angeles-store/
157,1562078,"This week, Rolls-Royce had a rebrand and NASA's Mars mission got a logo",https://www.dezeen.com/2020/08/29/this-week-rolls-royce-nasa-logo-rebrand/
158,1561621,"The Wayfinder hotel designed to ""feel as if you were staying with friends"" in Rhode Island",https://www.dezeen.com/2020/08/28/the-wayfinder-hotel-reunion-goods-and-services-newport-rhode-island/
159,1560941,TS-H_01 by Tom Strala is a pared-back family home on a Swiss hillside,https://www.dezeen.com/2020/08/28/tsh01-house-interiors-minimal-switerland-architecture/
160,1560956,Iram Sultan designs pill-informed interiors for Indian pharmaceutical company offices,https://www.dezeen.com/2020/08/27/iram-sultan-zydus-cadila-office-interior-design/
161,1561350,White stucco Casa Mami by Working Holiday Studio contrasts California desert landscape,https://www.dezeen.com/2020/08/26/casa-mami-working-holiday-studio-california-desert/
162,1560576,Shuhei Goto Architects turns lecture hall into multi-level work space,https://www.dezeen.com/2020/08/26/shuhei-goto-architects-multi-use-work-space-wooden-platforms/
163,1560486,Squashed serpents feature in Polly Morgan's How To Behave At Home exhibition,https://www.dezeen.com/2020/08/26/how-to-behave-at-home-exhibition-taxidermy-art/
164,1560338,OMA designs glass volume to top Tiffany & Co's New York flagship store,https://www.dezeen.com/2020/08/25/oma-glass-volume-tiffany-co-new-york/
165,1560055,Antonio Citterio Patricia Viel sets up in-house lab dedicated to generative design,https://www.dezeen.com/2020/08/25/acpvlab-generative-design-interiors-news/
166,1560219,Architensions creates colourful Children's Playspace with plywood climbing frame and tunnel,https://www.dezeen.com/2020/08/24/childrens-playspace-architensions-brooklyn-new-york/
167,1559705,The Other Season applies natural palette to boutique hotel by Dutch seaside,https://www.dezeen.com/2020/08/24/strandhotel-zoomers-netherlands-interiors-other-season/
168,1558826,Island Rest is a black-timber holiday home on the English coast,https://www.dezeen.com/2020/08/23/island-rest-holiday-home-architecture-isle-of-wight/
169,1558161,Greek islands inform design for Monastery Studio facial spa,https://www.dezeen.com/2020/08/22/greek-islands-monastery-studio-facial-spa/
170,1559685,"This week, architects designed innovative public toilets for Tokyo",https://www.dezeen.com/2020/08/22/this-week-architects-tokyo-toilets-autodesks-ceo-criticism/
171,1559112,Long wooden cabinet runs through slender Borden house by StudioAC,https://www.dezeen.com/2020/08/20/borden-house-studio-ac-toronto-renovation/
172,1558890,Sivak & Partners imagines contemporary beachside guest suite in Odessa,https://www.dezeen.com/2020/08/20/beach-hotel-interiors-renderings-sivak-partners/
173,1558293,CL3 unveils interior design for Intercontinental Chongqing Raffles City,https://www.dezeen.com/2020/08/19/cl3-interior-design-intercontinental-chongqing-raffles-city/
174,1558457,Worrell Yeung designs industrial artist studios in historic Brooklyn factory buildings,https://www.dezeen.com/2020/08/18/worrell-yeung-77-washington-artist-studios-brooklyn-factory/
175,1557916,Studio Venturoni warms up Rome apartment with earthy hues,https://www.dezeen.com/2020/08/18/trevi-house-apartment-interiors-orange-rome/
176,1557454,SuperLimão converts warehouse into colourful SouSmile dental office,https://www.dezeen.com/2020/08/17/superlimao-warehouse-sousmile-dental-office/
177,1556803,Whale Design Lab references Louis Kahn for makeover of Mài Apartment in Vietnam,https://www.dezeen.com/2020/08/16/mai-apartment-interiors-terrazzo-vietnam/
178,1556325,"This week, we unveiled the longlists for Dezeen Awards 2020",https://www.dezeen.com/2020/08/15/this-week-dezeen-awards-2020-longlists/
179,1543946,Collective installs stage in New York ONS Clothing store,https://www.dezeen.com/2020/08/14/ons-clothing-store-collective-new-york/
180,1556224,ARC Club is a London co-working space for people wanting to escape working from home,https://www.dezeen.com/2020/08/14/arc-club-london-co-working-interiors/
181,1555632,Ravi Raj and Evan Watts expose chunky timber in Spears Building Loft renovation,https://www.dezeen.com/2020/08/13/spears-building-loft-renovation-ravi-raj-chelsea-new-york/
182,1555731,ACDF outfits Montreal FlightHub office with vibrant colours,https://www.dezeen.com/2020/08/13/acdf-montreal-flighthub-office-vibrant-colours/
183,1553454,"Kelly Wearstler's ""fiercely local"" Santa Monica Proper Hotel named AHEAD Americas Hotel of the Year",https://www.dezeen.com/2020/08/13/kelly-wearstler-santa-monica-proper-hotel-video/
